"","regiao","estado","municipio","coduf","codmun","codRegiaoSaude","nomeRegiaoSaude","data","semanaEpi","populacaoTCU2019","casosAcumulado","casosNovos","obitosAcumulado","obitosNovos","Recuperadosnovos","emAcompanhamentoNovos","interior/metropolitana"
"2658","Sudeste","MG","Itamogi",31,NA,NA,NA,2021-05-11,19,10192,715,7,30,0,NA,NA,FALSE
"2659","Sudeste","MG","Itamonte",31,NA,NA,NA,2021-05-11,19,15579,1486,1,31,0,NA,NA,FALSE
"2660","Sudeste","MG","Itanhandu",31,NA,NA,NA,2021-05-11,19,15331,1816,0,47,0,NA,NA,FALSE
"2661","Sudeste","MG","Itanhomi",31,NA,NA,NA,2021-05-11,19,12228,707,0,18,0,NA,NA,FALSE
"2662","Sudeste","MG","Itaobim",31,NA,NA,NA,2021-05-11,19,21062,1127,11,35,0,NA,NA,FALSE
"2663","Sudeste","MG","Itapagipe",31,NA,NA,NA,2021-05-11,19,15243,1231,0,36,0,NA,NA,FALSE
"2664","Sudeste","MG","Itapecerica",31,NA,NA,NA,2021-05-11,19,21762,1005,7,25,0,NA,NA,FALSE
"2665","Sudeste","MG","Itapeva",31,NA,NA,NA,2021-05-11,19,9783,1378,0,30,0,NA,NA,FALSE
"2666","Sudeste","MG","Itatiaiuçu",31,NA,NA,NA,2021-05-11,19,11146,564,0,19,0,NA,NA,TRUE
"2667","Sudeste","MG","Itaú de Minas",31,NA,NA,NA,2021-05-11,19,16108,1468,0,24,0,NA,NA,FALSE
"2668","Sudeste","MG","Itaúna",31,NA,NA,NA,2021-05-11,19,93214,8202,37,138,1,NA,NA,FALSE
"2669","Sudeste","MG","Itaverava",31,NA,NA,NA,2021-05-11,19,5419,61,0,3,0,NA,NA,FALSE
"2670","Sudeste","MG","Itinga",31,NA,NA,NA,2021-05-11,19,14990,135,0,10,0,NA,NA,FALSE
"2671","Sudeste","MG","Itueta",31,NA,NA,NA,2021-05-11,19,6051,967,0,3,0,NA,NA,FALSE
"2672","Sudeste","MG","Ituiutaba",31,NA,NA,NA,2021-05-11,19,104671,9908,96,267,1,NA,NA,FALSE
"2673","Sudeste","MG","Itumirim",31,NA,NA,NA,2021-05-11,19,6023,114,0,2,0,NA,NA,FALSE
"2674","Sudeste","MG","Iturama",31,NA,NA,NA,2021-05-11,19,39263,3423,0,96,1,NA,NA,FALSE
"2675","Sudeste","MG","Itutinga",31,NA,NA,NA,2021-05-11,19,3788,77,0,1,0,NA,NA,FALSE
"2676","Sudeste","MG","Jaboticatubas",31,NA,NA,NA,2021-05-11,19,20143,1450,2,34,0,NA,NA,TRUE
"2677","Sudeste","MG","Jacinto",31,NA,NA,NA,2021-05-11,19,12326,771,0,15,0,NA,NA,FALSE
"2678","Sudeste","MG","Jacuí",31,NA,NA,NA,2021-05-11,19,7686,558,0,17,0,NA,NA,FALSE
"2679","Sudeste","MG","Jacutinga",31,NA,NA,NA,2021-05-11,19,25979,1549,16,33,0,NA,NA,FALSE
"2680","Sudeste","MG","Jaguaraçu",31,NA,NA,NA,2021-05-11,19,3133,382,0,10,0,NA,NA,FALSE
"2681","Sudeste","MG","Jaíba",31,NA,NA,NA,2021-05-11,19,38909,1613,8,24,0,NA,NA,FALSE
"2682","Sudeste","MG","Jampruca",31,NA,NA,NA,2021-05-11,19,5404,205,0,4,0,NA,NA,FALSE
"2683","Sudeste","MG","Janaúba",31,NA,NA,NA,2021-05-11,19,71648,3999,18,88,0,NA,NA,FALSE
"2684","Sudeste","MG","Januária",31,NA,NA,NA,2021-05-11,19,67742,1841,22,44,1,NA,NA,FALSE
"2685","Sudeste","MG","Japaraíba",31,NA,NA,NA,2021-05-11,19,4350,206,0,4,0,NA,NA,FALSE
"2686","Sudeste","MG","Japonvar",31,NA,NA,NA,2021-05-11,19,7969,178,0,1,0,NA,NA,FALSE
"2687","Sudeste","MG","Jeceaba",31,NA,NA,NA,2021-05-11,19,4912,222,0,6,0,NA,NA,FALSE
"2688","Sudeste","MG","Jenipapo de Minas",31,NA,NA,NA,2021-05-11,19,7692,145,5,4,0,NA,NA,FALSE
"2689","Sudeste","MG","Jequeri",31,NA,NA,NA,2021-05-11,19,12386,378,0,11,0,NA,NA,FALSE
"2690","Sudeste","MG","Jequitaí",31,NA,NA,NA,2021-05-11,19,7531,280,0,7,0,NA,NA,FALSE
"2691","Sudeste","MG","Jequitibá",31,NA,NA,NA,2021-05-11,19,5211,302,0,2,0,NA,NA,FALSE
"2692","Sudeste","MG","Jequitinhonha",31,NA,NA,NA,2021-05-11,19,25391,1171,0,15,0,NA,NA,FALSE
"2693","Sudeste","MG","Jesuânia",31,NA,NA,NA,2021-05-11,19,4787,188,0,8,0,NA,NA,FALSE
"2694","Sudeste","MG","Joaíma",31,NA,NA,NA,2021-05-11,19,15432,695,0,24,0,NA,NA,FALSE
"2695","Sudeste","MG","Joanésia",31,NA,NA,NA,2021-05-11,19,4573,344,0,12,0,NA,NA,FALSE
"2696","Sudeste","MG","João Monlevade",31,NA,NA,NA,2021-05-11,19,79910,7011,11,183,0,NA,NA,FALSE
"2697","Sudeste","MG","João Pinheiro",31,NA,NA,NA,2021-05-11,19,47452,3519,0,74,0,NA,NA,FALSE
"2698","Sudeste","MG","Joaquim Felício",31,NA,NA,NA,2021-05-11,19,4695,143,5,2,0,NA,NA,FALSE
"2699","Sudeste","MG","Jordânia",31,NA,NA,NA,2021-05-11,19,10812,872,4,10,0,NA,NA,FALSE
"2700","Sudeste","MG","José Gonçalves de Minas",31,NA,NA,NA,2021-05-11,19,4501,65,0,0,0,NA,NA,FALSE
"2701","Sudeste","MG","José Raydan",31,NA,NA,NA,2021-05-11,19,4995,242,0,0,0,NA,NA,FALSE
"2702","Sudeste","MG","Josenópolis",31,NA,NA,NA,2021-05-11,19,4867,390,0,3,0,NA,NA,FALSE
"2703","Sudeste","MG","Nova União",31,NA,NA,NA,2021-05-11,19,5725,206,0,3,0,NA,NA,TRUE
"2704","Sudeste","MG","Juatuba",31,NA,NA,NA,2021-05-11,19,26946,2153,0,56,0,NA,NA,TRUE
"2705","Sudeste","MG","Juiz de Fora",31,NA,NA,NA,2021-05-11,19,568873,30913,0,1487,0,NA,NA,FALSE
"2706","Sudeste","MG","Juramento",31,NA,NA,NA,2021-05-11,19,4331,156,0,1,0,NA,NA,FALSE
"2707","Sudeste","MG","Juruaia",31,NA,NA,NA,2021-05-11,19,10563,830,-1,11,0,NA,NA,FALSE
"2708","Sudeste","MG","Juvenília",31,NA,NA,NA,2021-05-11,19,5724,289,0,3,0,NA,NA,FALSE
"2709","Sudeste","MG","Ladainha",31,NA,NA,NA,2021-05-11,19,18111,294,0,5,0,NA,NA,FALSE
"2710","Sudeste","MG","Lagamar",31,NA,NA,NA,2021-05-11,19,7613,335,0,10,0,NA,NA,FALSE
"2711","Sudeste","MG","Lagoa da Prata",31,NA,NA,NA,2021-05-11,19,52165,4380,0,91,0,NA,NA,FALSE
"2712","Sudeste","MG","Lagoa dos Patos",31,NA,NA,NA,2021-05-11,19,4102,39,0,2,0,NA,NA,FALSE
"2713","Sudeste","MG","Lagoa Dourada",31,NA,NA,NA,2021-05-11,19,13009,597,0,11,0,NA,NA,FALSE
"2714","Sudeste","MG","Lagoa Formosa",31,NA,NA,NA,2021-05-11,19,18052,1714,4,53,0,NA,NA,FALSE
"2715","Sudeste","MG","Lagoa Grande",31,NA,NA,NA,2021-05-11,19,9532,746,1,29,0,NA,NA,FALSE
"2716","Sudeste","MG","Lagoa Santa",31,NA,NA,NA,2021-05-11,19,64527,4702,0,98,0,NA,NA,TRUE
"2717","Sudeste","MG","Lajinha",31,NA,NA,NA,2021-05-11,19,19923,2133,0,33,0,NA,NA,FALSE
"2718","Sudeste","MG","Lambari",31,NA,NA,NA,2021-05-11,19,20814,1172,0,26,0,NA,NA,FALSE
"2719","Sudeste","MG","Lamim",31,NA,NA,NA,2021-05-11,19,3391,49,0,2,0,NA,NA,FALSE
"2720","Sudeste","MG","Laranjal",31,NA,NA,NA,2021-05-11,19,6810,461,16,14,0,NA,NA,FALSE
"2721","Sudeste","MG","Lassance",31,NA,NA,NA,2021-05-11,19,6512,257,4,2,0,NA,NA,FALSE
"2722","Sudeste","MG","Lavras",31,NA,NA,NA,2021-05-11,19,103773,4074,0,94,0,NA,NA,FALSE
"2723","Sudeste","MG","Leandro Ferreira",31,NA,NA,NA,2021-05-11,19,3229,117,0,5,0,NA,NA,FALSE
"2724","Sudeste","MG","Leme do Prado",31,NA,NA,NA,2021-05-11,19,4918,146,0,3,0,NA,NA,FALSE
"2725","Sudeste","MG","Leopoldina",31,NA,NA,NA,2021-05-11,19,52587,3554,18,87,0,NA,NA,FALSE
"2726","Sudeste","MG","Liberdade",31,NA,NA,NA,2021-05-11,19,5069,155,0,6,0,NA,NA,FALSE
"2727","Sudeste","MG","Lima Duarte",31,NA,NA,NA,2021-05-11,19,16698,657,4,42,0,NA,NA,FALSE
"2728","Sudeste","MG","Limeira do Oeste",31,NA,NA,NA,2021-05-11,19,7536,588,0,12,0,NA,NA,FALSE
"2729","Sudeste","MG","Lontra",31,NA,NA,NA,2021-05-11,19,9661,407,0,5,0,NA,NA,FALSE
"2730","Sudeste","MG","Luisburgo",31,NA,NA,NA,2021-05-11,19,6266,276,4,13,0,NA,NA,FALSE
"2731","Sudeste","MG","Luislândia",31,NA,NA,NA,2021-05-11,19,6699,115,0,2,0,NA,NA,FALSE
"2732","Sudeste","MG","Luminárias",31,NA,NA,NA,2021-05-11,19,5446,86,0,7,0,NA,NA,FALSE
"2733","Sudeste","MG","Luz",31,NA,NA,NA,2021-05-11,19,18215,522,0,20,0,NA,NA,FALSE
"2734","Sudeste","MG","Machacalis",31,NA,NA,NA,2021-05-11,19,7111,538,8,9,0,NA,NA,FALSE
"2735","Sudeste","MG","Machado",31,NA,NA,NA,2021-05-11,19,42133,2328,99,35,1,NA,NA,FALSE
"2736","Sudeste","MG","Madre de Deus de Minas",31,NA,NA,NA,2021-05-11,19,5098,328,0,4,0,NA,NA,FALSE
"2737","Sudeste","MG","Malacacheta",31,NA,NA,NA,2021-05-11,19,18650,903,11,13,0,NA,NA,FALSE
"2738","Sudeste","MG","Mamonas",31,NA,NA,NA,2021-05-11,19,6543,269,0,5,0,NA,NA,FALSE
"2739","Sudeste","MG","Manga",31,NA,NA,NA,2021-05-11,19,18407,1190,23,13,0,NA,NA,FALSE
"2740","Sudeste","MG","Manhuaçu",31,NA,NA,NA,2021-05-11,19,90229,5140,0,149,0,NA,NA,FALSE
"2741","Sudeste","MG","Manhumirim",31,NA,NA,NA,2021-05-11,19,22707,1382,0,28,0,NA,NA,FALSE
"2742","Sudeste","MG","Mantena",31,NA,NA,NA,2021-05-11,19,27644,2816,3,72,0,NA,NA,FALSE
"2743","Sudeste","MG","Maravilhas",31,NA,NA,NA,2021-05-11,19,7976,391,0,3,0,NA,NA,FALSE
"2744","Sudeste","MG","Mar de Espanha",31,NA,NA,NA,2021-05-11,19,12814,966,0,25,0,NA,NA,FALSE
"2745","Sudeste","MG","Maria da Fé",31,NA,NA,NA,2021-05-11,19,14095,746,3,30,0,NA,NA,FALSE
"2746","Sudeste","MG","Mariana",31,NA,NA,NA,2021-05-11,19,60724,7211,0,74,0,NA,NA,FALSE
"2747","Sudeste","MG","Marilac",31,NA,NA,NA,2021-05-11,19,4115,278,0,8,0,NA,NA,FALSE
"2748","Sudeste","MG","Mário Campos",31,NA,NA,NA,2021-05-11,19,15416,806,0,33,0,NA,NA,TRUE
"2749","Sudeste","MG","Maripá de Minas",31,NA,NA,NA,2021-05-11,19,2973,261,10,5,0,NA,NA,FALSE
"2750","Sudeste","MG","Marliéria",31,NA,NA,NA,2021-05-11,19,4039,295,0,13,0,NA,NA,FALSE
"2751","Sudeste","MG","Marmelópolis",31,NA,NA,NA,2021-05-11,19,2755,51,0,1,0,NA,NA,FALSE
"2752","Sudeste","MG","Martinho Campos",31,NA,NA,NA,2021-05-11,19,13388,794,10,22,0,NA,NA,FALSE
"2753","Sudeste","MG","Martins Soares",31,NA,NA,NA,2021-05-11,19,8417,160,0,8,0,NA,NA,FALSE
"2754","Sudeste","MG","Mata Verde",31,NA,NA,NA,2021-05-11,19,8586,471,0,7,0,NA,NA,FALSE
"2755","Sudeste","MG","Materlândia",31,NA,NA,NA,2021-05-11,19,4459,138,1,1,0,NA,NA,FALSE
"2756","Sudeste","MG","Mateus Leme",31,NA,NA,NA,2021-05-11,19,31086,1964,8,58,0,NA,NA,TRUE
"2757","Sudeste","MG","Matias Barbosa",31,NA,NA,NA,2021-05-11,19,14468,1484,29,31,0,NA,NA,FALSE
"2758","Sudeste","MG","Matias Cardoso",31,NA,NA,NA,2021-05-11,19,11157,220,1,8,0,NA,NA,FALSE
"2759","Sudeste","MG","Matipó",31,NA,NA,NA,2021-05-11,19,18908,902,2,22,0,NA,NA,FALSE
"2760","Sudeste","MG","Mato Verde",31,NA,NA,NA,2021-05-11,19,12459,697,6,11,0,NA,NA,FALSE
"2761","Sudeste","MG","Matozinhos",31,NA,NA,NA,2021-05-11,19,37820,2500,0,62,0,NA,NA,TRUE
"2762","Sudeste","MG","Matutina",31,NA,NA,NA,2021-05-11,19,3749,148,0,5,0,NA,NA,FALSE
"2763","Sudeste","MG","Medeiros",31,NA,NA,NA,2021-05-11,19,3802,159,0,2,0,NA,NA,FALSE
"2764","Sudeste","MG","Medina",31,NA,NA,NA,2021-05-11,19,20820,867,3,18,0,NA,NA,FALSE
"2765","Sudeste","MG","Mendes Pimentel",31,NA,NA,NA,2021-05-11,19,6446,623,0,8,0,NA,NA,FALSE
"2766","Sudeste","MG","Mercês",31,NA,NA,NA,2021-05-11,19,10739,465,0,11,0,NA,NA,FALSE
"2767","Sudeste","MG","Mesquita",31,NA,NA,NA,2021-05-11,19,5605,367,1,3,0,NA,NA,FALSE
"2768","Sudeste","MG","Minas Novas",31,NA,NA,NA,2021-05-11,19,31484,580,10,20,0,NA,NA,FALSE
"2769","Sudeste","MG","Minduri",31,NA,NA,NA,2021-05-11,19,3894,99,0,1,0,NA,NA,FALSE
"2770","Sudeste","MG","Mirabela",31,NA,NA,NA,2021-05-11,19,13589,449,1,10,0,NA,NA,FALSE
"2771","Sudeste","MG","Miradouro",31,NA,NA,NA,2021-05-11,19,10754,534,7,6,0,NA,NA,FALSE
"2772","Sudeste","MG","Miraí",31,NA,NA,NA,2021-05-11,19,15014,768,0,6,0,NA,NA,FALSE
"2773","Sudeste","MG","Miravânia",31,NA,NA,NA,2021-05-11,19,4888,10,0,0,0,NA,NA,FALSE
"2774","Sudeste","MG","Moeda",31,NA,NA,NA,2021-05-11,19,4919,281,8,9,0,NA,NA,FALSE
"2775","Sudeste","MG","Moema",31,NA,NA,NA,2021-05-11,19,7517,725,0,10,0,NA,NA,FALSE
"2776","Sudeste","MG","Monjolos",31,NA,NA,NA,2021-05-11,19,2220,42,0,0,0,NA,NA,FALSE
"2777","Sudeste","MG","Monsenhor Paulo",31,NA,NA,NA,2021-05-11,19,8688,181,0,4,0,NA,NA,FALSE
"2778","Sudeste","MG","Montalvânia",31,NA,NA,NA,2021-05-11,19,14877,826,10,15,0,NA,NA,FALSE
"2779","Sudeste","MG","Monte Alegre de Minas",31,NA,NA,NA,2021-05-11,19,21120,1233,9,28,0,NA,NA,FALSE
"2780","Sudeste","MG","Monte Azul",31,NA,NA,NA,2021-05-11,19,20854,1130,4,23,0,NA,NA,FALSE
"2781","Sudeste","MG","Monte Belo",31,NA,NA,NA,2021-05-11,19,13166,632,0,20,0,NA,NA,FALSE
"2782","Sudeste","MG","Monte Carmelo",31,NA,NA,NA,2021-05-11,19,47809,3861,0,149,0,NA,NA,FALSE
"2783","Sudeste","MG","Monte Formoso",31,NA,NA,NA,2021-05-11,19,4906,137,6,3,0,NA,NA,FALSE
"2784","Sudeste","MG","Monte Santo de Minas",31,NA,NA,NA,2021-05-11,19,21524,843,0,37,0,NA,NA,FALSE
"2785","Sudeste","MG","Montes Claros",31,NA,NA,NA,2021-05-11,19,409341,32910,34,756,2,NA,NA,FALSE
"2786","Sudeste","MG","Monte Sião",31,NA,NA,NA,2021-05-11,19,23803,1919,0,28,0,NA,NA,FALSE
"2787","Sudeste","MG","Montezuma",31,NA,NA,NA,2021-05-11,19,8249,114,0,3,0,NA,NA,FALSE
"2788","Sudeste","MG","Morada Nova de Minas",31,NA,NA,NA,2021-05-11,19,8863,398,0,5,0,NA,NA,FALSE
"2789","Sudeste","MG","Morro da Garça",31,NA,NA,NA,2021-05-11,19,2462,103,0,9,0,NA,NA,FALSE
"2790","Sudeste","MG","Morro do Pilar",31,NA,NA,NA,2021-05-11,19,3182,152,0,4,0,NA,NA,FALSE
"2791","Sudeste","MG","Munhoz",31,NA,NA,NA,2021-05-11,19,6029,437,0,7,0,NA,NA,FALSE
"2792","Sudeste","MG","Muriaé",31,NA,NA,NA,2021-05-11,19,108763,9104,15,181,1,NA,NA,FALSE
"2793","Sudeste","MG","Mutum",31,NA,NA,NA,2021-05-11,19,26979,1283,3,24,0,NA,NA,FALSE
"2794","Sudeste","MG","Muzambinho",31,NA,NA,NA,2021-05-11,19,20569,1045,4,17,0,NA,NA,FALSE
"2795","Sudeste","MG","Nacip Raydan",31,NA,NA,NA,2021-05-11,19,3220,156,0,7,0,NA,NA,FALSE
"2796","Sudeste","MG","Nanuque",31,NA,NA,NA,2021-05-11,19,40750,3442,0,108,0,NA,NA,FALSE
"2797","Sudeste","MG","Naque",31,NA,NA,NA,2021-05-11,19,6996,512,0,17,0,NA,NA,FALSE
"2798","Sudeste","MG","Natalândia",31,NA,NA,NA,2021-05-11,19,3311,104,4,2,0,NA,NA,FALSE
"2799","Sudeste","MG","Natércia",31,NA,NA,NA,2021-05-11,19,4730,237,0,5,0,NA,NA,FALSE
"2800","Sudeste","MG","Nazareno",31,NA,NA,NA,2021-05-11,19,8608,238,0,7,0,NA,NA,FALSE
"2801","Sudeste","MG","Nepomuceno",31,NA,NA,NA,2021-05-11,19,26769,1189,-2,21,1,NA,NA,FALSE
"2802","Sudeste","MG","Ninheira",31,NA,NA,NA,2021-05-11,19,10295,247,11,4,0,NA,NA,FALSE
"2803","Sudeste","MG","Nova Belém",31,NA,NA,NA,2021-05-11,19,3190,369,0,10,0,NA,NA,FALSE
"2804","Sudeste","MG","Nova Era",31,NA,NA,NA,2021-05-11,19,17578,1410,10,38,0,NA,NA,FALSE
"2805","Sudeste","MG","Nova Lima",31,NA,NA,NA,2021-05-11,19,94889,14751,0,169,0,NA,NA,TRUE
"2806","Sudeste","MG","Nova Módica",31,NA,NA,NA,2021-05-11,19,3600,407,0,15,0,NA,NA,FALSE
"2807","Sudeste","MG","Nova Ponte",31,NA,NA,NA,2021-05-11,19,15545,1107,1,20,0,NA,NA,FALSE
"2808","Sudeste","MG","Nova Porteirinha",31,NA,NA,NA,2021-05-11,19,7500,319,2,3,0,NA,NA,FALSE
"2809","Sudeste","MG","Nova Resende",31,NA,NA,NA,2021-05-11,19,16723,855,1,17,0,NA,NA,FALSE
"2810","Sudeste","MG","Nova Serrana",31,NA,NA,NA,2021-05-11,19,102693,3252,18,108,0,NA,NA,FALSE
"2811","Sudeste","MG","Novo Cruzeiro",31,NA,NA,NA,2021-05-11,19,31331,1425,7,26,0,NA,NA,FALSE
"2812","Sudeste","MG","Novo Oriente de Minas",31,NA,NA,NA,2021-05-11,19,10755,481,1,13,0,NA,NA,FALSE
"2813","Sudeste","MG","Novorizonte",31,NA,NA,NA,2021-05-11,19,5299,81,0,3,0,NA,NA,FALSE
"2814","Sudeste","MG","Olaria",31,NA,NA,NA,2021-05-11,19,1747,37,0,1,0,NA,NA,FALSE
"2815","Sudeste","MG","Olhos-d'Água",31,NA,NA,NA,2021-05-11,19,6096,84,0,3,0,NA,NA,FALSE
"2816","Sudeste","MG","Olímpio Noronha",31,NA,NA,NA,2021-05-11,19,2787,134,2,3,0,NA,NA,FALSE
"2817","Sudeste","MG","Oliveira",31,NA,NA,NA,2021-05-11,19,41687,3389,0,53,0,NA,NA,FALSE
"2818","Sudeste","MG","Oliveira Fortes",31,NA,NA,NA,2021-05-11,19,2133,74,0,2,0,NA,NA,FALSE
"2819","Sudeste","MG","Onça de Pitangui",31,NA,NA,NA,2021-05-11,19,3148,91,0,5,0,NA,NA,FALSE
"2820","Sudeste","MG","Oratórios",31,NA,NA,NA,2021-05-11,19,4655,299,1,9,0,NA,NA,FALSE
"2821","Sudeste","MG","Orizânia",31,NA,NA,NA,2021-05-11,19,8018,211,10,9,0,NA,NA,FALSE
"2822","Sudeste","MG","Ouro Branco",31,NA,NA,NA,2021-05-11,19,39500,3283,9,29,0,NA,NA,FALSE
"2823","Sudeste","MG","Ouro Fino",31,NA,NA,NA,2021-05-11,19,33639,1672,4,47,0,NA,NA,FALSE
